ratio,scheme,corrected
0.9864961440883775,sp10.1,1.0913460977748894
0.9903663566170212,sp10.2,1.0956276566699805
0.9445987653024626,sp10.3,1.0449956471228405
1.0047290970742777,sp14.1,1.1115169440689348
0.9454098086856746,sp14.2,1.04589289242552
0.9703830040592464,morph,1.0735203692111523
1.106285213900561,replicate,1.22386697449501
0.4356782642870929,seven,0.4819844217986717
0.7571873068069558,trach,0.8376651216737228
